"ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
12544,"USA",14112,"PIE",
12544,"USA",11697,"FLL",
12544,"USA",10819,"BWG",
12553,"JRV",15626,"VQS",
12553,"JRV",11126,"CPX",
12553,"JRV",11126,"CPX",
12553,"JRV",11126,"CPX",
12559,"JST",13930,"ORD",
12559,"JST",12264,"IAD",
12559,"JST",10821,"BWI",
12559,"JST",14122,"PIT",
12574,"TN8",10693,"BNA",
12574,"TN8",11252,"DAB",
12574,"TN8",16810,"A2L",
12583,"JZE",13467,"MRI",
12587,"JZI",10540,"BED",
12587,"JZI",13987,"OXC",
12587,"JZI",10431,"AVL",
12598,"JZT",12007,"GTR",
12598,"JZT",12247,"HWD",
12610,"KAE",12523,"JNU",
12610,"KAE",14828,"SIT",
12610,"KAE",12523,"JNU",
12615,"KAL",11844,"GAL",
12615,"KAL",11630,"FAI",
12621,"KBC",11630,"FAI",
12633,"KCC",15741,"WFB",
12635,"KCG",10245,"AKN",
12638,"KCL",10245,"AKN",
12638,"KCL",14119,"PIP",
12638,"KCL",11336,"DLG",
12641,"KCQ",10245,"AKN",
12641,"KCQ",12784,"KPV",
12641,"KCQ",14273,"PTH",
12649,"KEB",14942,"SOV",
12649,"KEB",14088,"PGM",
12649,"KEB",12184,"HOM",
12652,"KEH",12652,"KEH",
12652,"KEH",14477,"RCE",
12652,"KEH",11646,"FBS",
12652,"KEH",13055,"LPS",
12653,"KEK",11336,"DLG",
12653,"KEK",11336,"DLG",
12653,"KEK",12671,"KGK",
12653,"KEK",12755,"KNW",
12663,"KFP",10917,"CDB",
12671,"KGK",11336,"DLG",
12671,"KGK",12755,"KNW",
12671,"KGK",11336,"DLG",
12676,"KGX",10304,"ANI",
12676,"KGX",12087,"HCR",
12704,"KKA",15478,"UNK",
12704,"KKA",13873,"OME",
12704,"KKA",11535,"ELI",
12704,"KKA",14856,"SKK",
12704,"KKA",13873,"OME",
12704,"KKA",15478,"UNK",
12705,"KKB",10056,"A43",
12705,"KKB",10056,"A43",
12708,"KKH",10551,"BET",
12708,"KKH",10551,"BET",
12708,"KKH",10551,"BET",
12709,"KKI",10551,"BET",
12709,"KKI",10551,"BET",
12719,"KLG",10304,"ANI",
12719,"KLG",14627,"RSH",
12719,"KLG",10304,"ANI",
12719,"KLG",10551,"BET",
12719,"KLG",10551,"BET",
12719,"KLG",12709,"KKI",
12720,"KLL",10245,"AKN",
12720,"KLL",11336,"DLG",
12720,"KLL",14119,"PIP",
12720,"KLL",11336,"DLG",
12721,"KLN",10170,"ADQ",
12721,"KLN",10170,"ADQ",
12721,"KLN",10009,"09A",
12721,"KLN",10299,"ANC",
12728,"KLW",12523,"JNU",
12728,"KLW",14828,"SIT",
12728,"KLW",14828,"SIT",
12728,"KLW",12819,"KTN",
12728,"KLW",12728,"KLW",
12737,"KMO",11336,"DLG",
12737,"KMO",15293,"TOG",
12737,"KMO",11336,"DLG",
12737,"KMO",11053,"CLP",
12748,"KNK",12321,"ILI",
12748,"KNK",10299,"ANC",
12748,"KNK",12321,"ILI",
12748,"KNK",12721,"KLN",
12748,"KNK",12321,"ILI",
12748,"KNK",11555,"ENA",
12748,"KNK",10299,"ANC",
12755,"KNW",11336,"DLG",
12755,"KNW",12321,"ILI",
12755,"KNW",11336,"DLG",
12755,"KNW",12653,"KEK",
12755,"KNW",12671,"KGK",
12755,"KNW",13467,"MRI",
12755,"KNW",12720,"KLL",
12758,"KOA",12892,"LAX",
12758,"KOA",13891,"ONT",
12758,"KOA",14533,"RIV",
12758,"KOA",13796,"OAK",
12758,"KOA",14679,"SAN",
12758,"KOA",14747,"SEA",
12758,"KOA",14057,"PDX",
12758,"KOA",12892,"LAX",
12758,"KOA",14831,"SJC",
12758,"KOA",10299,"ANC",
12758,"KOA",13796,"OAK",
12758,"KOA",14679,"SAN",
12758,"KOA",12173,"HNL",
12758,"KOA",13830,"OGG",
12758,"KOA",14831,"SJC",
12758,"KOA",13830,"OGG",
12758,"KOA",12173,"HNL",
12758,"KOA",13830,"OGG",
12758,"KOA",12402,"ITO",
12758,"KOA",13891,"ONT",
12758,"KOA",13796,"OAK",
12758,"KOA",12173,"HNL",
12758,"KOA",14107,"PHX",
12758,"KOA",14691,"SBD",
12758,"KOA",14730,"SDF",
12758,"KOA",14908,"SNA",
12758,"KOA",12173,"HNL",
12758,"KOA",13830,"OGG",
12758,"KOA",12982,"LIH",
12758,"KOA",14747,"SEA",
12758,"KOA",12892,"LAX",
12758,"KOA",12892,"LAX",
12758,"KOA",11298,"DFW",
12758,"KOA",12892,"LAX",
12758,"KOA",14107,"PHX",
12758,"KOA",11292,"DEN",
12758,"KOA",12892,"LAX",
12758,"KOA",14771,"SFO",
12758,"KOA",13796,"OAK",
12758,"KOA",12173,"HNL",
12758,"KOA",12402,"ITO",
12769,"KOT",11550,"EMK",
12769,"KOT",10551,"BET",
12769,"KOT",15085,"SXP",
12769,"KOT",10551,"BET",
12771,"KOY",10056,"A43",
12772,"KOZ",10170,"ADQ",
12772,"KOZ",13934,"ORI",
12772,"KOZ",10170,"ADQ",
12772,"KOZ",13934,"ORI",
12773,"KPB",15741,"WFB",
12779,"KPN",11227,"CYF",
12779,"KPN",10551,"BET",
12779,"KPN",10551,"BET",
12779,"KPN",10551,"BET",
12782,"KPR",10056,"A43",
12784,"KPV",10245,"AKN",
12784,"KPV",12641,"KCQ",
12784,"KPV",11336,"DLG",
12785,"KPY",10056,"A43",
12786,"KQA",16567,"7AK",
12786,"KQA",16567,"7AK",
12786,"KQA",11445,"DUT",
12807,"KSM",13873,"OME",
12807,"KSM",10551,"BET",
12807,"KSM",11550,"EMK",
12807,"KSM",10551,"BET",
12807,"KSM",13434,"MOU",
12807,"KSM",14234,"PQS",
12807,"KSM",10299,"ANC",
12815,"KTB",15741,"WFB",
12819,"KTN",10627,"BIS",
12819,"KTN",10559,"BFI",
12819,"KTN",14747,"SEA",
12819,"KTN",14256,"PSG",
12819,"KTN",15841,"WRG",
12819,"KTN",12523,"JNU",
12819,"KTN",14828,"SIT",
12819,"KTN",10299,"ANC",
12819,"KTN",14747,"SEA",
12819,"KTN",12523,"JNU",
12819,"KTN",14828,"SIT",
12819,"KTN",10299,"ANC",
12819,"KTN",14828,"SIT",
12819,"KTN",12728,"KLW",
12822,"KTS",13873,"OME",
12822,"KTS",14805,"SHH",
12822,"KTS",15245,"TLA",
12822,"KTS",13873,"OME",
12831,"KUK",10551,"BET",
12831,"KUK",13894,"OOK",
12831,"KUK",10551,"BET",
12841,"KVC",10917,"CDB",
12844,"KVL",13970,"OTZ",
12844,"KVL",14102,"PHO",
12844,"KVL",15861,"WTK",
12844,"KVL",13970,"OTZ",
12844,"KVL",14485,"RDB",
12851,"KWK",10551,"BET",
12851,"KWK",10551,"BET",
12851,"KWK",10551,"BET",
12853,"KWN",11492,"EEK",
12853,"KWN",10551,"BET",
12853,"KWN",10551,"BET",
12853,"KWN",10551,"BET",
12854,"KWP",10056,"A43",
12854,"KWP",10056,"A43",
12855,"KWT",10551,"BET",
12857,"KXA",15741,"WFB",
12866,"KYK",10170,"ADQ",
12866,"KYK",10170,"ADQ",
12868,"KYU",11630,"FAI",
12868,"KYU",11844,"GAL",
12868,"KYU",11630,"FAI",
12869,"KZB",10056,"A43",
12878,"LAF",13930,"ORD",
12878,"LAF",13029,"LNK",
12878,"LAF",13198,"MCI",
12882,"LAL",12266,"IAH",
12882,"LAL",14107,"PHX",
12882,"LAL",14893,"SMF",
12882,"LAL",12324,"ILN",
12882,"LAL",14771,"SFO",
12884,"LAN",13930,"ORD",
12884,"LAN",11042,"CLE",
12884,"LAN",13930,"ORD",
12884,"LAN",13891,"ONT",
12884,"LAN",14512,"RFD",
12884,"LAN",14691,"SBD",
12884,"LAN",12917,"LCK",
12884,"LAN",14730,"SDF",
12884,"LAN",13930,"ORD",
12884,"LAN",11433,"DTW",
12884,"LAN",10990,"CHO",
12884,"LAN",13487,"MSP",
12884,"LAN",14711,"SCE",
12884,"LAN",13930,"ORD",
12884,"LAN",11066,"CMH",
12884,"LAN",11433,"DTW",
12884,"LAN",13487,"MSP",
12884,"LAN",13485,"MSN",
12888,"LAR",12889,"LAS",
12888,"LAR",11292,"DEN",
12889,"LAS",10918,"CDC",
12889,"LAS",14794,"SGU",
12889,"LAS",13796,"OAK",
12889,"LAS",14570,"RNO",
12889,"LAS",13244,"MEM",
12889,"LAS",12339,"IND",
12889,"LAS",12892,"LAX",
12889,"LAS",13796,"OAK",
12889,"LAS",14683,"SAT",
12889,"LAS",13487,"MSP",
12889,"LAS",11298,"DFW",
12889,"LAS",10713,"BOI",
12889,"LAS",11638,"FAT",
12889,"LAS",14831,"SJC",
12889,"LAS",12888,"LAR",
12889,"LAS",11697,"FLL",
12889,"LAS",11042,"CLE",
12889,"LAS",11433,"DTW",
12889,"LAS",11193,"CVG",
12889,"LAS",13930,"ORD",
12889,"LAS",15016,"STL",
12889,"LAS",14683,"SAT",
12889,"LAS",12266,"IAH",
12889,"LAS",11618,"EWR",
12889,"LAS",14893,"SMF",
12889,"LAS",13871,"OMA",
12889,"LAS",11292,"DEN",
12889,"LAS",14869,"SLC",
12889,"LAS",14679,"SAN",
12889,"LAS",14747,"SEA",
12889,"LAS",14570,"RNO",
12889,"LAS",14057,"PDX",
12889,"LAS",13342,"MKE",
12889,"LAS",12339,"IND",
12889,"LAS",14100,"PHL",
12889,"LAS",11298,"DFW",
12889,"LAS",10693,"BNA",
12889,"LAS",10397,"ATL",
12889,"LAS",12892,"LAX",
12889,"LAS",14831,"SJC",
12889,"LAS",14107,"PHX",
12889,"LAS",14771,"SFO",
12889,"LAS",10423,"AUS",
12889,"LAS",14908,"SNA",
12889,"LAS",13204,"MCO",
12889,"LAS",11109,"COS",
12889,"LAS",14747,"SEA",
12889,"LAS",14057,"PDX",
12889,"LAS",11042,"CLE",
12889,"LAS",11193,"CVG",
12889,"LAS",10792,"BUF",
12889,"LAS",15016,"STL",
12889,"LAS",11140,"CRP",
12889,"LAS",10713,"BOI",
12889,"LAS",14683,"SAT",
12889,"LAS",11066,"CMH",
12889,"LAS",11540,"ELP",
12889,"LAS",13891,"ONT",
12889,"LAS",14893,"SMF",
12889,"LAS",13871,"OMA",
12889,"LAS",15304,"TPA",
12889,"LAS",11292,"DEN",
12889,"LAS",14869,"SLC",
12889,"LAS",13796,"OAK",
12889,"LAS",14679,"SAN",
12889,"LAS",10821,"BWI",
12889,"LAS",13487,"MSP",
12889,"LAS",11884,"GEG",
12889,"LAS",14747,"SEA",
12889,"LAS",14570,"RNO",
12889,"LAS",14057,"PDX",
12889,"LAS",12896,"LBB",
12889,"LAS",13158,"MAF",
12889,"LAS",10279,"AMA",
12889,"LAS",13342,"MKE",
12889,"LAS",10140,"ABQ",
12889,"LAS",11057,"CLT",
12889,"LAS",13244,"MEM",
12889,"LAS",12339,"IND",
12889,"LAS",10599,"BHM",
12889,"LAS",11259,"DAL",
12889,"LAS",14492,"RDU",
12889,"LAS",12191,"HOU",
12889,"LAS",14100,"PHL",
12889,"LAS",13495,"MSY",
12889,"LAS",14122,"PIT",
12889,"LAS",10693,"BNA",
12889,"LAS",15370,"TUL",
12889,"LAS",10397,"ATL",
12889,"LAS",12892,"LAX",
12889,"LAS",14831,"SJC",
12889,"LAS",11697,"FLL",
12889,"LAS",10721,"BOS",
12889,"LAS",14107,"PHX",
12889,"LAS",10800,"BUR",
12889,"LAS",14771,"SFO",
12889,"LAS",10423,"AUS",
12889,"LAS",13232,"MDW",
12889,"LAS",11481,"ECP",
12889,"LAS",14908,"SNA",
12889,"LAS",15376,"TUS",
12889,"LAS",13198,"MCI",
12889,"LAS",12278,"ICT",
12889,"LAS",12954,"LGB",
12889,"LAS",14730,"SDF",
12889,"LAS",11278,"DCA",
12889,"LAS",14635,"RSW",
12889,"LAS",13204,"MCO",
12889,"LAS",14524,"RIC",
12889,"LAS",11423,"DSM",
12889,"LAS",13851,"OKC",
12889,"LAS",14321,"PWM",
12889,"LAS",12992,"LIT",
12889,"LAS",12127,"HHR",
12889,"LAS",11042,"CLE",
12889,"LAS",11433,"DTW",
12889,"LAS",13930,"ORD",
12889,"LAS",12266,"IAH",
12889,"LAS",11066,"CMH",
12889,"LAS",11618,"EWR",
12889,"LAS",14893,"SMF",
12889,"LAS",15304,"TPA",
12889,"LAS",11292,"DEN",
12889,"LAS",13796,"OAK",
12889,"LAS",14679,"SAN",
12889,"LAS",10821,"BWI",
12889,"LAS",13487,"MSP",
12889,"LAS",14747,"SEA",
12889,"LAS",14057,"PDX",
12889,"LAS",12339,"IND",
12889,"LAS",14100,"PHL",
12889,"LAS",13495,"MSY",
12889,"LAS",14122,"PIT",
12889,"LAS",11298,"DFW",
12889,"LAS",10693,"BNA",
12889,"LAS",10397,"ATL",
12889,"LAS",12892,"LAX",
12889,"LAS",11697,"FLL",
12889,"LAS",10800,"BUR",
12889,"LAS",10423,"AUS",
12889,"LAS",14908,"SNA",
12889,"LAS",13198,"MCI",
12889,"LAS",13204,"MCO",
12889,"LAS",14570,"RNO",
12889,"LAS",14570,"RNO",
12889,"LAS",13295,"MHR",
12889,"LAS",14730,"SDF",
12889,"LAS",14689,"SBA",
12889,"LAS",11884,"GEG",
12889,"LAS",15618,"VNY",
12889,"LAS",14712,"SCF",
12889,"LAS",12892,"LAX",
12889,"LAS",14771,"SFO",
12889,"LAS",12173,"HNL",
12889,"LAS",11618,"EWR",
12889,"LAS",12173,"HNL",
12889,"LAS",11193,"CVG",
12889,"LAS",14716,"SCK",
12889,"LAS",10627,"BIS",
12889,"LAS",14905,"SMX",
12889,"LAS",10713,"BOI",
12889,"LAS",13256,"MFE",
12889,"LAS",13367,"MLI",
12889,"LAS",14108,"PIA",
12889,"LAS",14457,"RAP",
12889,"LAS",11638,"FAT",
12889,"LAS",11540,"ELP",
12889,"LAS",15412,"TYS",
12889,"LAS",11898,"GFK",
12889,"LAS",13061,"LRD",
12889,"LAS",13796,"OAK",
12889,"LAS",13433,"MOT",
12889,"LAS",10466,"AZA",
12889,"LAS",11603,"EUG",
12889,"LAS",14570,"RNO",
12889,"LAS",11003,"CID",
12889,"LAS",14783,"SGF",
12889,"LAS",11921,"GJT",
12889,"LAS",12280,"IDA",
12889,"LAS",12003,"GTF",
12889,"LAS",14252,"PSC",
12889,"LAS",11980,"GRI",
12889,"LAS",10666,"BLI",
12889,"LAS",10408,"ATW",
12889,"LAS",11637,"FAR",
12889,"LAS",13486,"MSO",
12889,"LAS",10140,"ABQ",
12889,"LAS",14696,"SBN",
12889,"LAS",10620,"BIL",
12889,"LAS",13244,"MEM",
12889,"LAS",12339,"IND",
12889,"LAS",14512,"RFD",
12889,"LAS",15370,"TUL",
12889,"LAS",10849,"BZN",
12889,"LAS",11648,"FCA",
12889,"LAS",10423,"AUS",
12889,"LAS",13476,"MRY",
12889,"LAS",13264,"MFR",
12889,"LAS",12278,"ICT",
12889,"LAS",14814,"SHV",
12889,"LAS",15919,"XNA",
12889,"LAS",11775,"FSD",
12889,"LAS",11986,"GRR",
12889,"LAS",11423,"DSM",
12889,"LAS",13851,"OKC",
12889,"LAS",10559,"BFI",
12889,"LAS",10466,"AZA",
12889,"LAS",11433,"DTW",
12889,"LAS",11193,"CVG",
12889,"LAS",14869,"SLC",
12889,"LAS",13487,"MSP",
12889,"LAS",14747,"SEA",
12889,"LAS",13495,"MSY",
12889,"LAS",10397,"ATL",
12889,"LAS",12892,"LAX",
12889,"LAS",12478,"JFK",
12889,"LAS",12339,"IND",
12889,"LAS",12892,"LAX",
12889,"LAS",11540,"ELP",
12889,"LAS",16101,"YKM",
12889,"LAS",13796,"OAK",
12889,"LAS",11259,"DAL",
12889,"LAS",14107,"PHX",
12889,"LAS",10800,"BUR",
12889,"LAS",14908,"SNA",
12889,"LAS",13303,"MIA",
12889,"LAS",13930,"ORD",
12889,"LAS",11057,"CLT",
12889,"LAS",14100,"PHL",
12889,"LAS",11298,"DFW",
12889,"LAS",12892,"LAX",
12889,"LAS",14107,"PHX",
12889,"LAS",13930,"ORD",
12889,"LAS",12266,"IAH",
12889,"LAS",11618,"EWR",
12889,"LAS",11292,"DEN",
12889,"LAS",12264,"IAD",
12889,"LAS",12892,"LAX",
12889,"LAS",14771,"SFO",
12889,"LAS",10423,"AUS",
12889,"LAS",11618,"EWR",
12889,"LAS",10529,"BDL",
12889,"LAS",12892,"LAX",
12889,"LAS",11697,"FLL",
12889,"LAS",10721,"BOS",
12889,"LAS",12478,"JFK",
12889,"LAS",14524,"RIC",
12889,"LAS",14747,"SEA",
12889,"LAS",14057,"PDX",
12889,"LAS",14004,"PAE",
12891,"LAW",11298,"DFW",
12892,"LAX",13303,"MIA",
12892,"LAX",14730,"SDF",
12892,"LAX",12478,"JFK",
12892,"LAX",13930,"ORD",
12892,"LAX",11618,"EWR",
12892,"LAX",12889,"LAS",
12892,"LAX",13796,"OAK",
12892,"LAX",11057,"CLT",
12892,"LAX",13244,"MEM",
12892,"LAX",12339,"IND",
12892,"LAX",10529,"BDL",
12892,"LAX",14107,"PHX",
12892,"LAX",10194,"AFW",
12892,"LAX",13244,"MEM",
12892,"LAX",10299,"ANC",
12892,"LAX",14730,"SDF",
12892,"LAX",13796,"OAK",
12892,"LAX",14831,"SJC",
12892,"LAX",13487,"MSP",
12892,"LAX",10781,"BTR",
12892,"LAX",11719,"FNL",
12892,"LAX",12758,"KOA",
12892,"LAX",11193,"CVG",
12892,"LAX",13930,"ORD",
12892,"LAX",13891,"ONT",
12892,"LAX",13244,"MEM",
12892,"LAX",12173,"HNL",
12892,"LAX",14771,"SFO",
12892,"LAX",12478,"JFK",
12892,"LAX",11193,"CVG",
12892,"LAX",11292,"DEN",
12892,"LAX",12889,"LAS",
12892,"LAX",14107,"PHX",
12892,"LAX",13204,"MCO",
12892,"LAX",12892,"LAX",
12892,"LAX",11618,"EWR",
12892,"LAX",15304,"TPA",
12892,"LAX",11884,"GEG",
12892,"LAX",14747,"SEA",
12892,"LAX",14057,"PDX",
12892,"LAX",12173,"HNL",
12892,"LAX",13830,"OGG",
12892,"LAX",11697,"FLL",
12892,"LAX",10299,"ANC",
12892,"LAX",12758,"KOA",
12892,"LAX",11278,"DCA",
12892,"LAX",14635,"RSW",
12892,"LAX",11603,"EUG",
12892,"LAX",14303,"PUW",
12892,"LAX",11042,"CLE",
12892,"LAX",11433,"DTW",
12892,"LAX",11193,"CVG",
12892,"LAX",10792,"BUF",
12892,"LAX",15016,"STL",
12892,"LAX",10713,"BOI",
12892,"LAX",14683,"SAT",
12892,"LAX",11066,"CMH",
12892,"LAX",14893,"SMF",
12892,"LAX",15304,"TPA",
12892,"LAX",11292,"DEN",
12892,"LAX",14869,"SLC",
12892,"LAX",12889,"LAS",
12892,"LAX",13796,"OAK",
12892,"LAX",12451,"JAX",
12892,"LAX",10821,"BWI",
12892,"LAX",11884,"GEG",
12892,"LAX",14747,"SEA",
12892,"LAX",14570,"RNO",
12892,"LAX",12896,"LBB",
12892,"LAX",10140,"ABQ",
12892,"LAX",11259,"DAL",
12892,"LAX",14492,"RDU",
12892,"LAX",12191,"HOU",
12892,"LAX",14307,"PVD",
12892,"LAX",13495,"MSY",
12892,"LAX",10529,"BDL",
12892,"LAX",10693,"BNA",
12892,"LAX",15370,"TUL",
12892,"LAX",14831,"SJC",
12892,"LAX",11697,"FLL",
12892,"LAX",10721,"BOS",
12892,"LAX",14107,"PHX",
12892,"LAX",14771,"SFO",
12892,"LAX",10423,"AUS",
12892,"LAX",13232,"MDW",
12892,"LAX",11481,"ECP",
12892,"LAX",15376,"TUS",
12892,"LAX",13198,"MCI",
12892,"LAX",12278,"ICT",
12892,"LAX",13204,"MCO",
12892,"LAX",12363,"IPL",
12892,"LAX",15376,"TUS",
12892,"LAX",11042,"CLE",
12892,"LAX",11433,"DTW",
12892,"LAX",13930,"ORD",
12892,"LAX",12266,"IAH",
12892,"LAX",12889,"LAS",
12892,"LAX",13796,"OAK",
12892,"LAX",10821,"BWI",
12892,"LAX",13487,"MSP",
12892,"LAX",14100,"PHL",
12892,"LAX",13495,"MSY",
12892,"LAX",14122,"PIT",
12892,"LAX",11298,"DFW",
12892,"LAX",10693,"BNA",
12892,"LAX",10397,"ATL",
12892,"LAX",11697,"FLL",
12892,"LAX",10423,"AUS",
12892,"LAX",13198,"MCI",
12892,"LAX",10792,"BUF",
12892,"LAX",13502,"MTJ",
12892,"LAX",11618,"EWR",
12892,"LAX",14869,"SLC",
12892,"LAX",12889,"LAS",
12892,"LAX",14747,"SEA",
12892,"LAX",14570,"RNO",
12892,"LAX",14492,"RDU",
12892,"LAX",10529,"BDL",
12892,"LAX",11697,"FLL",
12892,"LAX",10849,"BZN",
12892,"LAX",10721,"BOS",
12892,"LAX",14771,"SFO",
12892,"LAX",10423,"AUS",
12892,"LAX",12478,"JFK",
12892,"LAX",13204,"MCO",
12892,"LAX",10994,"CHS",
12892,"LAX",14027,"PBI",
12892,"LAX",14524,"RIC",
12892,"LAX",13871,"OMA",
12892,"LAX",14771,"SFO",
12892,"LAX",13891,"ONT",
12892,"LAX",14679,"SAN",
12892,"LAX",11298,"DFW",
12892,"LAX",14691,"SBD",
12892,"LAX",14730,"SDF",
12892,"LAX",12173,"HNL",
12892,"LAX",11884,"GEG",
12892,"LAX",13495,"MSY",
12892,"LAX",15167,"TEB",
12892,"LAX",10994,"CHS",
12892,"LAX",16091,"YIP",
12892,"LAX",10713,"BOI",
12892,"LAX",14683,"SAT",
12892,"LAX",13502,"MTJ",
12892,"LAX",11638,"FAT",
12892,"LAX",14262,"PSP",
12892,"LAX",14893,"SMF",
12892,"LAX",15023,"STS",
12892,"LAX",11292,"DEN",
12892,"LAX",14869,"SLC",
12892,"LAX",12889,"LAS",
12892,"LAX",14679,"SAN",
12892,"LAX",11884,"GEG",
12892,"LAX",11603,"EUG",
12892,"LAX",14747,"SEA",
12892,"LAX",14570,"RNO",
12892,"LAX",14057,"PDX",
12892,"LAX",14489,"RDM",
12892,"LAX",11503,"EGE",
12892,"LAX",10140,"ABQ",
12892,"LAX",12441,"JAC",
12892,"LAX",11259,"DAL",
12892,"LAX",14831,"SJC",
12892,"LAX",10849,"BZN",
12892,"LAX",14107,"PHX",
12892,"LAX",14771,"SFO",
12892,"LAX",10423,"AUS",
12892,"LAX",13476,"MRY",
12892,"LAX",13264,"MFR",
12892,"LAX",14698,"SBP",
12892,"LAX",15041,"SUN",
12892,"LAX",14237,"PRC",
12892,"LAX",10372,"ASE",
12892,"LAX",12094,"HDN",
12892,"LAX",15376,"TUS",
12892,"LAX",13198,"MCI",
12892,"LAX",10157,"ACV",
12892,"LAX",13851,"OKC",
12892,"LAX",12173,"HNL",
12892,"LAX",13830,"OGG",
12892,"LAX",11193,"CVG",
12892,"LAX",10713,"BOI",
12892,"LAX",14314,"PVU",
12892,"LAX",12889,"LAS",
12892,"LAX",11603,"EUG",
12892,"LAX",14783,"SGF",
12892,"LAX",10666,"BLI",
12892,"LAX",13244,"MEM",
12892,"LAX",15370,"TUL",
12892,"LAX",13264,"MFR",
12892,"LAX",11433,"DTW",
12892,"LAX",11193,"CVG",
12892,"LAX",14683,"SAT",
12892,"LAX",15304,"TPA",
12892,"LAX",11292,"DEN",
12892,"LAX",14869,"SLC",
12892,"LAX",12889,"LAS",
12892,"LAX",13487,"MSP",
12892,"LAX",14747,"SEA",
12892,"LAX",14057,"PDX",
12892,"LAX",13244,"MEM",
12892,"LAX",12173,"HNL",
12892,"LAX",13830,"OGG",
12892,"LAX",14492,"RDU",
12892,"LAX",13495,"MSY",
12892,"LAX",11298,"DFW",
12892,"LAX",10693,"BNA",
12892,"LAX",10397,"ATL",
12892,"LAX",11697,"FLL",
12892,"LAX",10721,"BOS",
12892,"LAX",12982,"LIH",
12892,"LAX",10423,"AUS",
12892,"LAX",12758,"KOA",
12892,"LAX",11278,"DCA",
12892,"LAX",12478,"JFK",
12892,"LAX",13204,"MCO",
12892,"LAX",14683,"SAT",
12892,"LAX",11292,"DEN",
12892,"LAX",14869,"SLC",
12892,"LAX",12889,"LAS",
12892,"LAX",13487,"MSP",
12892,"LAX",10397,"ATL",
12892,"LAX",14107,"PHX",
12892,"LAX",14771,"SFO",
12892,"LAX",11193,"CVG",
12892,"LAX",13303,"MIA",
12892,"LAX",11540,"ELP",
12892,"LAX",14747,"SEA",
12892,"LAX",13244,"MEM",
12892,"LAX",12173,"HNL",
12892,"LAX",12016,"GUM",
12892,"LAX",14771,"SFO",
12892,"LAX",10299,"ANC",
12892,"LAX",15070,"SWF",
12892,"LAX",13204,"MCO",
12892,"LAX",13303,"MIA",
12892,"LAX",14747,"SEA",
12892,"LAX",10299,"ANC",
12892,"LAX",11995,"GSO",
12892,"LAX",14570,"RNO",
12892,"LAX",14107,"PHX",
12892,"LAX",13204,"MCO",
12892,"LAX",13303,"MIA",
12892,"LAX",13930,"ORD",
12892,"LAX",12889,"LAS",
12892,"LAX",11057,"CLT",
12892,"LAX",12173,"HNL",
12892,"LAX",13830,"OGG",
12892,"LAX",14100,"PHL",
12892,"LAX",11298,"DFW",
12892,"LAX",14107,"PHX",
12892,"LAX",12758,"KOA",
12892,"LAX",11278,"DCA",
12892,"LAX",12478,"JFK",
12892,"LAX",14747,"SEA",
12892,"LAX",14107,"PHX",
12892,"LAX",13930,"ORD",
12892,"LAX",12266,"IAH",
12892,"LAX",11618,"EWR",
12892,"LAX",11292,"DEN",
12892,"LAX",12889,"LAS",
12892,"LAX",14679,"SAN",
12892,"LAX",14570,"RNO",
12892,"LAX",12173,"HNL",
12892,"LAX",13830,"OGG",
12892,"LAX",12264,"IAD",
12892,"LAX",14771,"SFO",
12892,"LAX",12982,"LIH",
12892,"LAX",10423,"AUS",
12892,"LAX",12758,"KOA",
12892,"LAX",13204,"MCO",
12892,"LAX",11042,"CLE",
12892,"LAX",11618,"EWR",
12892,"LAX",11292,"DEN",
12892,"LAX",10397,"ATL",
12892,"LAX",14107,"PHX",
12892,"LAX",13930,"ORD",
12892,"LAX",12266,"IAH",
12892,"LAX",12016,"GUM",
12892,"LAX",14771,"SFO",
12892,"LAX",14262,"PSP",
12892,"LAX",13194,"MCE",
12892,"LAX",10713,"BOI",
12892,"LAX",11884,"GEG",
12892,"LAX",11603,"EUG",
12892,"LAX",14747,"SEA",
12892,"LAX",14570,"RNO",
12892,"LAX",14057,"PDX",
12892,"LAX",14489,"RDM",
12892,"LAX",13486,"MSO",
12892,"LAX",11259,"DAL",
12892,"LAX",14831,"SJC",
12892,"LAX",10849,"BZN",
12892,"LAX",14771,"SFO",
12892,"LAX",13264,"MFR",
12896,"LBB",14588,"ROW",
12896,"LBB",10136,"ABI",
12896,"LBB",13158,"MAF",
12896,"LBB",10140,"ABQ",
12896,"LBB",13244,"MEM",
12896,"LBB",11298,"DFW",
12896,"LBB",10194,"AFW",
12896,"LBB",14730,"SDF",
12896,"LBB",13851,"OKC",
12896,"LBB",15016,"STL",
12896,"LBB",13871,"OMA",
12896,"LBB",14869,"SLC",
12896,"LBB",12889,"LAS",
12896,"LBB",14679,"SAN",
12896,"LBB",10821,"BWI",
12896,"LBB",11884,"GEG",
12896,"LBB",11259,"DAL",
12896,"LBB",12191,"HOU",
12896,"LBB",14107,"PHX",
12896,"LBB",15376,"TUS",
12896,"LBB",14635,"RSW",
12896,"LBB",12992,"LIT",
12896,"LBB",12266,"IAH",
12896,"LBB",11298,"DFW",
12896,"LBB",14107,"PHX",
12896,"LBB",11540,"ELP",
12896,"LBB",13891,"ONT",
12896,"LBB",14107,"PHX",
12896,"LBB",12266,"IAH",
12896,"LBB",11292,"DEN",
12896,"LBB",11726,"FOE",
12896,"LBB",14683,"SAT",
12896,"LBB",10590,"IFP",
